0		0.18535
1		0.1884
2		0.19645
3		0.2033
4		0.1796
5		0.1761
6		0.1591
7		0.151
8		0.1567
9		0.1506
10		0.1459
11		0.14785
12		0.1456
13		0.14955
14		0.14905
15		0.15
16		0.15055
17		0.15055
18		0.14895
19		0.14925
20		0.1422
21		0.14555
22		0.1377
23		0.1357
24		0.1326
25		0.1358
26		0.12665
27		0.12385
28		0.1246
29		0.1227
30		0.1204
31		0.1107
32		0.11895
33		0.1299
34		0.14445
35		0.1534
36		0.15905
37		0.1485
38		0.1499
39		0.14725
40		0.14225
41		0.1394
42		0.14545
43		0.15485
44		0.15675
45		0.15045
46		0.15305
47		0.1512
48		0.1552
49		0.17185
50		0.1728
51		0.1736
52		0.1747
53		0.184
54		0.1806
55		0.1797
56		0.1804
57		0.18065
58		0.1931
59		0.18995
60		0.18565
61		0.17925
62		0.17135
63		0.1584
64		0.1543
65		0.1468
66		0.15945
67		0.1576
68		0.15425
69		0.15245
70		0.15945
71		0.1521
72		0.15465
73		0.1556
74		0.1503
75		0.14655
76		0.13855
77		0.1426
78		0.1475
79		0.15495
80		0.159
81		0.15685
82		0.152
83		0.14955
84		0.15105
85		0.15
86		0.1645
87		0.16915
88		0.1742
89		0.1714
90		0.16685
91		0.1558
92		0.158
93		0.15825
94		0.16945
95		0.16865
96		0.16555
97		0.16655
98		0.18155
99		0.17465
100		0.18405
101		0.17805
102		0.17135
103		0.1664
104		0.16545
105		0.1586
106		0.15945
107		0.1536
108		0.15655
109		0.15895
110		0.1637
111		0.16205
112		0.16645
113		0.167
114		0.1711
115		0.1667
116		0.17305
117		0.18185
118		0.1824
119		0.1843
120		0.1877
121		0.19035
122		0.1852
123		0.196
124		0.20175
125		0.1972
126		0.2017
127		0.20135
128		0.1983
129		0.187
130		0.18075
131		0.1745
132		0.17015
133		0.1728
134		0.1734
135		0.1693
136		0.17285
137		0.1712
138		0.16455
139		0.15895
140		0.1619
141		0.16195
142		0.1731
143		0.16105
144		0.15925
145		0.1568
146		0.15435
147		0.14985
148		0.1425
149		0.1448
150		0.14275
151		0.1386
152		0.1396
153		0.14985
154		0.16075
155		0.1537
156		0.1447
157		0.14475
158		0.14135
159		0.14455
160		0.14445
161		0.1332
162		0.137
163		0.12595
164		0.12255
165		0.12645
166		0.1298
167		0.1369
168		0.1487
169		0.1467
170		0.1399
171		0.1456
172		0.15045
173		0.1511
174		0.1558
175		0.1673
176		0.18005
177		0.1732
178		0.1597
179		0.15575
180		0.1542
181		0.1525
182		0.1452
183		0.1484
184		0.14395
185		0.15105
186		0.15005
187		0.1567
188		0.1542
189		0.1467
190		0.15265
191		0.14825
192		0.14815
193		0.14295
194		0.1551
195		0.154
196		0.1472
197		0.13735
198		0.13355
199		0.1384
200		0.14195
201		0.15285
202		0.1705
203		0.17685
204		0.2021
205		0.2065
206		0.20865
207		0.2094
208		0.2137
209		0.20255
210		0.1942
211		0.1924
212		0.19175
213		0.188
214		0.18975
215		0.17685
216		0.1816
217		0.1766
218		0.1702
219		0.17095
220		0.1692
221		0.17285
222		0.1816
223		0.1808
224		0.17895
225		0.18165
226		0.19115
227		0.19635
228		0.20395
229		0.2093
230		0.1985
231		0.20945
232		0.213
233		0.22165
234		0.20985
235		0.20105
236		0.1949
237		0.1858
238		0.189
239		0.20955
240		0.2211
241		0.2134
242		0.2101
243		0.19885
244		0.20145
245		0.1807
246		0.17855
247		0.18585
248		0.1874
249		0.17915
250		0.1598
251		0.16135
252		0.15955
253		0.1651
254		0.16705
255		0.16965
256		0.1595
257		0.1664
258		0.17385
259		0.18435
260		0.19145
261		0.21395
262		0.21505
263		0.21285
264		0.1996
265		0.2103
266		0.20825
267		0.1884
268		0.181
269		0.17435
270		0.17625
271		0.1757
272		0.18345
273		0.16295
274		0.16645
275		0.1554
276		0.1488
277		0.15035
278		0.1458
279		0.1385
280		0.1359
281		0.13735
282		0.15385
283		0.1526
284		0.14805
285		0.1471
286		0.1435
287		0.1545
288		0.14965
289		0.1454
290		0.14835
291		0.1356
292		0.14515
293		0.1409
294		0.1357
295		0.13445
296		0.14185
297		0.15325
298		0.1565
299		0.16555
300		0.16815
301		0.162
302		0.1631
303		0.1612
304		0.16455
305		0.16425
306		0.15925
307		0.15615
308		0.15855
309		0.1657
310		0.16535
311		0.1688
312		0.1585
313		0.1673
314		0.1607
315		0.15635
316		0.1576
317		0.15625
318		0.1457
319		0.15025
320		0.1432
321		0.13225
322		0.1321
323		0.14075
324		0.13555
325		0.1427
326		0.14115
327		0.1272
328		0.1282
329		0.13885
330		0.1362
331		0.1422
332		0.1397
333		0.1432
334		0.14325
335		0.14695
336		0.15295
337		0.15815
338		0.1593
339		0.16935
340		0.1709
341		0.1858
342		0.1805
343		0.17885
344		0.17195
345		0.18145
346		0.18015
347		0.16815
348		0.16145
349		0.16715
350		0.1617
351		0.16015
352		0.1687
353		0.1624
354		0.16245
355		0.1748
356		0.17845
357		0.1824
358		0.1807
359		0.17585
360		0.18465
361		0.17485
362		0.16735
363		0.15785
364		0.15305
365		0.1425
366		0.13665
367		0.12895
368		0.1206
369		0.1138
370		0.1111
371		0.11295
372		0.1271
373		0.1264
374		0.12385
375		0.11895
376		0.12035
377		0.1218
378		0.12035
379		0.11405
380		0.112
381		0.11705
382		0.11945
383		0.1042
384		0.1004
385		0.10005
386		0.1002
387		0.1101
388		0.1175
389		0.1095
390		0.1036
391		0.1154
392		0.12015
393		0.13225
394		0.1224
395		0.1128
396		0.11325
397		0.11415
398		0.11705
399		0.1008
400		0.09445
401		0.0926
402		0.09265
403		0.09545
404		0.09255
405		0.10105
406		0.09535
407		0.0875
408		0.0774
409		0.06265
410		0.06275
411		0.0735
412		0.08565
413		0.10035
414		0.096
415		0.09915
416		0.10145
417		0.09705
418		0.10085
419		0.0916
420		0.1003
421		0.1009
422		0.1033
423		0.10805
424		0.1027
425		0.1152
426		0.13065
427		0.1298
428		0.1442
429		0.1471
430		0.1449
431		0.13965
432		0.1353
433		0.1377
434		0.13105
435		0.13455
436		0.14005
437		0.1378
438		0.14465
439		0.14775
440		0.14455
441		0.13495
442		0.13805
443		0.12585
444		0.12365
445		0.1143
446		0.1065
447		0.11425
448		0.12245
449		0.12745
450		0.1355
451		0.135
452		0.12555
453		0.12725
454		0.12855
455		0.1335
456		0.12835
457		0.12555
458		0.134
459		0.1286
460		0.12465
461		0.12165
462		0.1211
463		0.13135
464		0.1271
465		0.13425
466		0.12905
467		0.13745
468		0.14365
469		0.13945
470		0.14185
471		0.14185
472		0.1474
473		0.1449
474		0.1504
475		0.15095
476		0.14685
477		0.14905
478		0.15005
479		0.15495
480		0.1604
481		0.16065
482		0.1597
483		0.15565
484		0.1578
485		0.15435
486		0.15405
487		0.1595
488		0.16815
489		0.1827
490		0.18035
491		0.1852
492		0.1836
493		0.17755
494		0.1697
495		0.1733
496		0.16505
497		0.16
498		0.1622
499		0.159
500		0.1613
501		0.1685
502		0.16575
503		0.17115
504		0.1744
505		0.16935
506		0.1735
507		0.17975
508		0.1712
509		0.1721
510		0.1824
511		0.17455
512		0.17965
513		0.1724
514		0.1843
515		0.1827
516		0.18765
517		0.19095
518		0.18535
519		0.1866
520		0.17215
521		0.1788
522		0.17215
523		0.17565
524		0.1777
525		0.1642
526		0.16385
527		0.16055
528		0.1686
529		0.16735
530		0.16425
531		0.16775
532		0.1851
533		0.175
534		0.1665
535		0.1644
536		0.16745
537		0.1575
538		0.15905
539		0.1562
540		0.15365
541		0.1502
542		0.16015
543		0.15395
544		0.1494
545		0.14515
546		0.14385
547		0.1537
548		0.1646
549		0.1736
550		0.17955
551		0.19415
552		0.19025
553		0.1893
554		0.19345
555		0.19055
556		0.19715
557		0.2105
558		0.20675
559		0.19675
560		0.19425
561		0.19355
562		0.18545
563		0.17805
564		0.1726
565		0.1798
566		0.1769
567		0.16495
568		0.16885
569		0.1557
570		0.1539
571		0.1536
572		0.15615
573		0.15145
574		0.151
575		0.14505
576		0.14385
577		0.14475
578		0.13925
579		0.1391
580		0.15045
581		0.1593
582		0.16235
583		0.1706
584		0.16965
585		0.1617
586		0.16185
587		0.1657
588		0.1561
589		0.15585
590		0.1628
591		0.1639
592		0.15965
593		0.1579
594		0.158
595		0.15625
596		0.14805
597		0.1405
598		0.1456
599		0.14265
600		0.138
601		0.1332
602		0.1337
603		0.1344
604		0.12405
605		0.1263
606		0.12535
607		0.1321
608		0.1392
609		0.14225
610		0.1335
611		0.1439
612		0.1416
613		0.14355
614		0.14245
615		0.1374
616		0.13385
617		0.1325
618		0.1252
619		0.1268
620		0.1318
621		0.14145
622		0.14465
623		0.1435
624		0.13125
625		0.12725
626		0.1269
627		0.12375
628		0.1185
629		0.12
630		0.1257
631		0.12395
632		0.129
633		0.13885
634		0.13575
635		0.13605
636		0.1334
637		0.12445
638		0.12655
639		0.13485
640		0.14845
641		0.1662
642		0.1731
643		0.16335
644		0.1647
645		0.15365
646		0.1543
647		0.15935
648		0.15415
649		0.1526
650		0.16075
651		0.1655
652		0.1532
653		0.1529
654		0.15515
655		0.1488
656		0.1429
657		0.1496
658		0.14095
659		0.1523
660		0.16715
661		0.1566
662		0.16155
663		0.16975
664		0.17495
665		0.1774
666		0.1781
667		0.1807
668		0.1744
669		0.1762
670		0.1653
671		0.1699
672		0.1573
673		0.16085
674		0.1657
675		0.1755
676		0.1683
677		0.1725
678		0.16765
679		0.15795
680		0.1499
681		0.14705
682		0.1549
683		0.1539
684		0.14525
685		0.1407
686		0.1333
687		0.13225
688		0.14625
689		0.1449
690		0.1347
691		0.14435
692		0.15425
693		0.1551
694		0.1469
695		0.14625
696		0.14415
697		0.14875
698		0.14775
699		0.1493
700		0.1461
701		0.1427
702		0.139
703		0.1268
704		0.1184
705		0.11715
706		0.1198
707		0.1223
708		0.1224
709		0.12155
710		0.116
711		0.12505
712		0.13075
713		0.1326
714		0.1383
715		0.1339
716		0.1308
717		0.13905
718		0.1377
719		0.13415
720		0.1365
721		0.14455
722		0.15255
723		0.1484
724		0.1431
725		0.1359
726		0.1367
727		0.1345
728		0.12225
729		0.12185
730		0.1212
731		0.1037
732		0.1117
733		0.11595
734		0.1166
735		0.11395
736		0.1246
737		0.12135
738		0.1131
739		0.10485
740		0.11455
741		0.1223
742		0.1256
743		0.1341
744		0.1342
745		0.1326
746		0.12805
747		0.12875
748		0.1251
749		0.12535
750		0.13955
751		0.1384
752		0.1292
753		0.1241
754		0.11735
755		0.1136
756		0.12565
757		0.12295
758		0.13165
759		0.14055
760		0.13835
761		0.13595
762		0.12715
763		0.1315
764		0.1368
765		0.1412
766		0.14075
767		0.15685
768		0.1515
769		0.15235
770		0.1535
771		0.15185
772		0.1457
773		0.1537
774		0.16785
775		0.1665
